Arsine_4	-0.855072	0.426086	0.446377	-0.605804	0.173912	0.898544	-1.953629	0.950722	-0.002899	-0.281174	-0.066666	0.055073	-0.26667	-0.385506	0.788406	0.663765	-1.466667	0.043476	-0.017391	-0.110146	1.768112	-0.081161	0.547821	-0.078261	0.05797	-0.008696	0.391296	-0.095652	-0.092752	0.049271	0.275362	-0.368114	-0.892761	-0.42029	-0.58551	0.46666	0.426086	1.379715	4.930428	-0.214493	-0.144928	0.014493	0.411591	0.002899	0.023188	-0.240585	-0.150726	-0.002899	0.101456	0.063774	-0.02029	0.237686	-0.10144	0.437675	-0.49855	0.973907	1.420288	-0.13913	0.240585	0.336233	-1.031891	0.811592	1.307243	0.086956	-0.040573	-1.092758	0.750717	-0.005798	0.881165	0.257969	-0.133333	-0.084058	0.359421	0.408696	0.226087	-0.243484	1.046371	0.785507	-1.568115	0.446365	0.478271	-0.834778	-0.055073	-0.495651	-0.472458	-0.420288	0.553619	0.144928	-0.324638	0	0.028985	-0.055073	1.507248	0.420296	0.43478	-0.475363	-0.710144	0.663773	1	2.530426	-0.866669	0	20.602898	12.257969	-59.205799	11.08116	-0.066666	-40.136234
Arsine_5	-1.4058	0.985508	1.626087	-1.718842	-0.339127	-0.156525	-3.631882	0.162319	-0.918839	-3.405792	-0.628986	-0.376812	-2.81739	-0.634781	0.652174	-1.582611	-1.971008	-0.049278	0.2	-0.031885	-0.666656	-1.681152	-1.492752	0.933332	-0.437681	0.237681	-1.623184	0.037681	0.457972	-1.284058	0.101449	-0.023188	-4.255081	0.008696	-1.756519	-3.686951	-1.153625	-1.008698	1.643478	-2.365219	-1.199997	0.17971	-1.898552	0.176812	0.446377	-2.94783	-2.168121	-0.707246	-4.402893	-1.04348	0.011594	-2.437683	-2.846375	-0.469566	-1.431885	-1.889847	0.194214	-0.205795	0.028984	2.162319	-2.173904	-0.486954	0.510139	-0.304348	-1.663765	-2.718842	-4.675369	-1.927536	-3.744934	0.098553	-0.057971	-0.02029	-0.376801	1.33913	1.37971	-2.417389	-2.249283	0.13913	-1.933334	-2.397095	-1.785507	-2.168106	0.011593	-2.591309	-2.762314	-0.881149	-2.44928	-4.22319	-0.689857	0.776812	0.655072	0.956522	1.779709	-1.278267	-0.330437	0.211594	-1.779709	-2.768112	-0.347824	-2.27536	-4.255066	0.078261	10.289856	6.246378	-48.165218	7.686957	-1.371014	-37.139126
Arsine_6	-1.084061	-0.649277	-0.284059	-1.55072	-1.576805	-2.884048	-1.475357	-1.17971	-2.060883	-1.486954	0.055073	-0.011593	-0.762314	-0.765213	0.628985	0.927536	-0.45507	0.898552	0.147826	-1.315941	-2.86377	-1.971008	-2.084061	0.640579	-0.910145	-1.156523	-1.626083	0	-0.394203	-1.057976	0.37971	-0.855074	-2.881149	0	-1.289856	-1.684067	-2.147827	-2.246384	-0.214493	-1.107254	-1.704361	0.173913	-0.040581	0.04058	0.217391	-1.376816	-0.942032	-0.205797	-1.655075	-0.959419	0.011594	-1.159424	-1.924637	-1.765213	-2.843475	-3.585495	-2.594208	-1.472458	-0.889854	-0.220289	-1.782608	-1.304352	0.130432	-0.194206	-0.608696	-0.739136	-1.228989	-1.692749	-2.040588	0.130436	0.057971	-0.402899	-2.060867	-0.608696	0.028986	-1.544922	-1.768127	-1.002899	-2.423187	-1.973907	-1.142029	-1.27536	-0.359421	-0.933334	-0.872467	-2.171005	-1.773926	-1.710144	-1.028984	0	-0.202899	-0.043478	-0.837677	-1.098549	-0.869568	-0.449274	-2.956528	-2.173904	-1.066666	-1.50145	-3.942032	0	10.034781	6.176813	-50.521744	6.472464	-2.379711	-40.655071
Arsine_7	-0.823189	0.495651	0.133333	-0.353622	0.701454	-2.13913	0.443481	0.408699	0.078262	0.011597	-0.002899	1.507248	0.623184	-0.576813	-0.313046	1.533333	-0.191315	0.666664	-0.162319	0.034782	2.211594	1.13913	1.544922	0.362318	0.168116	0.089855	0.976807	-0.005797	0.194202	1.220291	-0.034783	-0.515944	0.17392	0.205797	1.098549	1.185501	0.823196	1.930435	1.971024	0.153625	0.820282	-0.475363	1.026085	0.005797	-0.057971	0.307236	-1.614502	-0.762319	0.321747	0.62899	0.002899	0.399994	1.234787	0.715942	1.133331	1.484055	-0.342026	0.985504	0.994202	0.513044	0.96521	1.417397	0.127533	0.185509	0.385513	1.060867	0.86377	1.275375	1.915939	0.310146	0.101449	-0.376812	0.263779	0.385508	0.695652	0.704346	0.884064	-0.550735	0.939133	1.049271	0.379715	1.266663	0.118839	0.53334	0.020279	0.892761	2.594208	0.611603	-0.292747	0.005797	-0.162319	0.092754	0.591301	0.144928	-0.295654	-0.379709	1	1.147827	-0.286957	0.950729	-1.921738	0.06087	14.640579	10.246376	-56.640575	5.762319	-3.794205	-44.11594
Control_1_2min	-0.475357	0.31015	0.133333	0.176804	0.04348	0.185501	0.055069	-0.475365	0.315948	0.040588	0.536232	0.324638	0.576813	-0.620293	0.437681	1.081161	-0.45797	0.518841	0.052174	-0.098553	0.826096	0.176819	0.36232	0.078262	-0.411594	-0.504347	2.098557	0.034783	0.072464	0.371017	-0.13913	-0.17971	0.066666	0.234783	0.171013	0.310135	0.652176	0.576813	1.428986	0.179703	0.397095	0.45797	0.115952	0.243479	0.849275	-0.330429	0.492752	0.585506	0.771011	0.301453	-0.362318	1.31015	-0.452164	-0.24057	0.889862	0.614502	0.869568	0.092743	-0.298553	0.924637	0.315948	0.426086	0.09565	-1	-0.081161	0.092758	0.768112	0.269577	-0.162323	0.440575	-0.449275	0.605797	1.205795	0.431885	0.257971	-0.315933	1.075363	0.49855	-0.25798	0.10144	0.513046	-0.318832	-0.50724	-0.457977	0.388412	-0.284058	0.220276	-0.246384	0.272461	0.275362	0.057971	0.057971	0.408707	-0.513039	-0.188408	0.573914	-0.159424	0.605789	0.855072	-0.475372	-0.153625	-0.098551	1.017391	0.597107	-0.173904	0.504347	0.660873	0.211594
Control_2_2min	0.060867	-0.353622	0.252174	-0.379715	0.185501	-0.168106	-0.492752	-0.17971	-0.878265	0.243469	0.623192	0.81739	0.330429	-0.339127	-0.252174	0.936234	-0.002899	0.631882	0.17971	-0.002895	1.391296	-0.011597	0.03479	-0.063766	0.115942	0.060869	-0.162323	0.249275	-0.240578	0.246368	-0.008696	0.049278	0.321732	-0.002899	-0.214493	1.339127	-0.631882	0.524628	1.646378	0.159424	0.350723	-0.582609	-0.069565	0.17971	-0.089855	0.426086	-0.205811	0.594203	0.110138	-0.199997	0.675363	0.457977	0.289856	0.36232	0	-1.243469	0.333328	0.214493	-0.098557	0.188404	0.13623	-0.060867	-1.09565	-0.492752	-0.513046	0.927536	0.675369	-0.437683	-0.640579	0.147827	0.139131	-0.06087	0.397095	0.304348	-0.249275	0.623184	0.243484	0.771011	-0.504349	-0.011597	-1.115936	0.698547	-0.324638	1.342041	0.168121	0.13623	-1	0.388397	0.101456	0.185507	0.507247	0.202899	0.202911	-0.228981	-0.205795	0.33913	-1.568115	-0.492752	-2.115936	0.281174	-0.353622	0	0.115942	-0.049278	-0.394196	0.228986	-0.026085	0.762329
Control_3_2min	0.27536	-0.336235	-0.388406	0.486954	-0.078262	-0.144928	0.113052	-0.736229	-0.68985	0.339127	-0.034782	0.657967	0.255066	-0.014488	0.646377	0.571014	-0.240585	0.553623	0.130435	-0.121738	-0.243469	0.910141	0.571014	-0.397102	0.081161	-0.417391	-0.50145	0.084058	-0.011597	0.272461	0.084058	-0.278259	1.072464	0.023188	-0.124641	-0.684052	-0.324631	0.05217	0.878265	0.037689	-0.098541	-0.791304	-0.417404	0.066667	-0.527536	0.376801	-0.689865	0.527536	0.469559	-0.559433	0.101449	-0.426086	0.168106	-0.075363	0.617401	-0.376816	-0.31015	0.339127	-0.176804	0.34203	0.037674	-0.573914	0.223183	-0.41449	0.571014	-0.107239	0.011597	-1.365204	0.660873	0.394203	0.281159	0.663768	0.678268	-0.049278	-0.049276	0.710144	-0.342026	-0.356522	-0.037689	-0.559418	1.220291	0.594208	0.153625	0.05217	-0.066666	-0.521744	0.469559	0.159424	0.084061	0.246377	0.295652	0.243478	0.486954	-0.005798	-0.646378	0.353622	-0.521744	-0.721741	0.695648	-0.208694	-0.86377	0.011594	0.124638	-0.368118	0.115952	0.075361	-0.620285	1.518845
Control_4_2min	-0.576813	0.168118	-0.452174	0.434784	0.098557	0.515945	-0.179718	0.020287	-0.460861	0.113037	0.391304	-0.159416	0.315948	0.330444	0.484058	-0.263771	0.049278	-0.211597	-0.011594	-0.199997	1.197098	0.489853	1.243484	-0.562321	-0.605797	-0.144928	1.278259	-0.214493	0.336231	0.078262	-0.4	0.055069	-0.040573	0.002899	-0.391304	-0.457962	0.336243	1.043472	0.156525	0.768112	0.365204	-0.194202	0.356522	-0.22029	0.211594	0.168121	-0.252167	-0.336232	0.602905	0.573914	0.486956	-0.657959	0.031876	-0.550735	1.118835	2.353622	2.686951	0.582611	0.855072	-0.057972	-0.072464	-0.043472	0.518837	0.339134	-0.084061	-0.304352	-0.220291	0.385513	-0.13623	-0.704346	0.023189	0.142029	-0.107239	0.171017	0.127537	0.60289	0.904358	-0.043488	0.782608	-0.084061	-0.263779	-0.031876	-0.68116	0.237686	0.182617	0.066666	0.211594	-0.017395	0.060867	0.002899	-0.24058	0.095652	1.228989	0.515945	0.576813	0.257973	0.588409	-0.156525	0.194214	0.315933	0.440582	-0.144928	-0.084061	0.011597	0.452179	-0.153624	0.544922	0.165222
Control_5_2min	-0.081161	0.002899	0.173913	0.24057	-0.011589	0.144928	-0.228989	0.36232	-0.431885	-0.255066	0.005798	-0.121742	0.243484	0.336235	-0.107246	0.228981	-1.257973	1.518841	-0.014493	-0.257969	-0.417389	-0.63768	0.269577	0.200005	-0.846378	-0.24058	2.121735	0.547826	0.608696	0.614487	0.142029	-0.127537	0.710159	0.014493	0.315948	1.889862	0.962311	0.121735	0.58551	0.020294	0.144928	-0.176811	-0.176819	0.2	-0.156522	-0.747818	-0.208694	0.788406	0.249283	0.237686	0.197102	0.542023	-0.715942	1.269562	0.475357	-0.176804	-0.53624	-0.669563	0.199997	0.56522	-0.77681	0.25798	0.739136	-0.263763	0.452171	0.03479	0.043472	0.197098	0.901443	0.18261	-0.147826	0.075362	1.055084	0.226089	0.36232	-1.028976	0.214493	1.460876	-0.808701	0.046371	2.257965	-0.443481	0.173912	0.614487	0.066666	0.098541	1.049271	0.524628	-0.333344	0.139131	0.026087	-0.026087	0.055069	-1.446373	-0.739136	0.689857	-1.347824	-0.530426	0.600006	-0.663773	-0.057968	0.272463	0.098553	0.623192	-0.808701	0.133333	-0.040581	0.431885
Control_6_2min	0.269562	-0.200005	0.092754	-0.324646	-0.153618	1.231873	-0.284058	-0.208694	0.573914	-0.304352	1.127533	1.289856	-0.376801	0.252174	0.182609	0.139137	-0.382614	0.127537	0.382609	0.078262	0.614487	0.49855	0	0.510143	-0.052174	-0.069565	1.402893	1.098551	0.994202	1.002899	0.669565	-0.034782	-0.17392	-1.173913	-0.527534	-0.736221	0.41449	0.278259	0.962311	-0.339127	-0.385498	0.834785	-0.179703	-0.27826	0.278261	-0.74202	-0.608704	-0.260868	0.428986	0.278259	-0.52174	-0.307251	0.104355	-0.605804	0.933334	-0.289856	0.417389	0.565216	-0.043472	0.440578	-0.559433	-0.808701	0.246376	0.263763	-0.171013	1.03479	0.226089	-0.115936	-0.075348	0.156525	0.165217	0.171014	1.434784	0.469566	0.550724	0.321732	0.011597	0.718842	-0.594208	-0.962326	0.666656	-0.385498	-0.443474	0.675354	-0.252182	-0.286957	0.652176	-0.315948	0.22319	-0.02029	0.092753	0	0.171005	-0.915939	-1.144928	1.199997	-0.32753	-0.91304	-0.321732	-0.336227	-0.611603	0.04058	-0.205799	-0.249275	-0.504349	-0.492754	-0.553627	-1.394203
Control_7_2min	-0.27536	-0.005798	0.50145	-0.156525	0.144928	0.359421	0.301453	-0.110146	-0.472458	-0.504349	-0.437675	0.205803	0.049271	-0.379715	-0.510145	-0.843475	-0.420288	0.231884	0.318841	0.710144	-0.542023	0.124649	-0.098557	0.278263	-0.27536	0.200001	0.979706	-0.313043	-0.588406	1.095657	0.084058	-0.249275	-0.260864	-0.06087	-0.463768	-0.060867	-0.03479	0.263763	-0.107254	-0.115952	-0.17392	-1.866667	-0.646378	-1.086956	-1.443478	-0.426086	-0.655075	0.234783	-0.391312	0.973907	1.060869	0.518845	0.539124	1.576813	-0.692749	0.472473	-1.315948	0.162315	0.13623	0.223186	0.278259	-0.168106	0.68985	0.13044	-0.805801	1.428986	-0.194214	0.182602	0.260864	-0.623192	-0.124638	-0.257971	0.095657	0.484055	0.634785	-0.452164	-0.147827	0.733322	0.202896	-0.36232	0.182617	-0.637695	-0.228981	0.799988	0.081161	-0.211594	-0.011597	-0.318832	-1.089859	-0.333333	-0.014493	0.171015	-0.692749	-0.237686	-0.13044	0.234779	0.431885	-0.626083	1.388397	-0.055069	-0.739136	0.139131	-0.046377	0.066666	-0.501434	0.017391	-0.324638	-0.020294
Diborane_1	-1.307251	-0.098553	0.82029	-1.469574	-1.336235	-1.159409	-2.643478	0.208694	-2.191315	-2.255081	-0.040577	-0.13913	-1.4058	-1.831886	0.104347	-0.185509	-1.266663	0.559418	-0.344928	-0.649275	-2.808685	-2.057968	-0.947815	5.234783	8.211594	4.072464	-13.547821	-0.005797	0.115942	-8.426086	2.08116	2.55942	-60.150726	0.150725	1.773918	-29.41449	-0.336227	-1.147812	2.420288	-1.849274	-1.768127	0.292754	-2.533325	-1.231884	0.046377	-2.646378	-1.342041	0	-2.028976	-1.269562	-0.005797	-3.376801	-2.895645	-1.133331	-0.799988	-1.834778	-0.556519	-0.953621	-1.150726	0.982607	-1.91304	0.782608	0.86377	3.437683	4.052177	-0.553635	7.53624	1.620285	-0.159424	-0.408695	0.136232	0.292754	-0.246384	-0.304348	0.284058	-2.046387	-2.53624	-0.226074	-1.843475	-0.982605	1.388412	-2.194199	-0.34203	-1.475372	-1.67247	-2.675354	-2.281174	-3.866669	-1.315948	0	-0.510144	-0.075362	1.321739	2.197098	1.13913	-1.191305	-1.828995	-2.107239	-0.698547	-1.634781	-12.889847	0.005797	9.666666	4.098551	-64.875366	5.35942	-4.307247	-53.255074
Diborane_2	-1.915947	-0.17971	-0.24058	-0.278259	-0.284058	0.553627	-0.185501	-0.104347	-0.344925	-0.747833	0.539131	0.226086	-0.553627	0.284058	0.704348	0.872463	-0.266666	1.275364	-0.26087	-0.02029	-1.626083	0.197098	-2.96521	5.29855	0.950726	0.249276	-8.336227	0.008696	0.353622	-4.788399	1.602898	2.675362	-54.556519	0.081159	2.910141	-23.86377	-1.469559	0.03479	0.246384	-0.165222	-0.107254	0.130435	1.31015	4.15942	5.217391	-0.910156	-0.220291	0	-1.327545	0.121735	0.382609	-0.582611	-0.527527	0.211594	-0.892746	0.962326	-0.568115	-0.101448	0.594208	-0.484058	-0.179703	-0.194206	-1.023193	3.31884	3.939125	1.513046	6.695648	4.397095	3.686951	0.463768	0.15942	-0.455072	-0.417389	0.257973	-0.310144	0.289856	-0.031876	-0.066666	-0.002899	0.408691	1.446381	-0.162308	0.356522	0.327545	-0.081161	0.182602	0.49855	-0.39711	-0.028984	0	-0.411594	0.257971	1.060867	4.049278	2.715939	0.614494	1.081161	0.278259	-0.217392	-0.94783	-5.785507	0.075362	13.368115	6.597103	-66.759422	10.997101	-4.481159	-55.397102
