1 50 10 0.1005034
1 50 5 0.1007394
1 50 10 0.1013096
1 100 25 0.09926456
1 100 7 0.09879262
1 200 7 0.09830102
1 300 7 0.09784874
1 400 7 0.09788807
1 500 7 0.09778975
1 100 7 0.1002478
1 200 7 0.09991348
1 300 7 0.09971684
1 400 7 0.09963818
1 500 7 0.0995202
